Time [hh:mm:ss];Hr [bpm];SpO2 [%];Temperature [°C];Information;Runtime[ms]
18:53:38;132.9; 88.00; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;972
18:53:39;138.5; 85.80; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;973
18:53:40;133.9; 85.10; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;974
18:53:41;138.8; 92.40; 41.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;975
18:53:42;137.8; 85.40; 41.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;976
18:53:43;133.1; 93.00; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;977
18:53:44;139.3; 85.40; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;978
18:53:45;136.0; 86.40; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;979
18:53:46;133.2; 89.30; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;980
18:53:47;139.0; 85.20; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;981
18:53:48;140.0; 93.90; 40.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;982
18:53:49;138.3; 88.30; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;983
18:53:50;140.5; 85.40; 40.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;984
18:53:51;133.6; 91.10; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;985
18:53:52;141.3; 85.20; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;986
18:53:53;137.3; 84.50; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;987
18:53:54;139.8; 89.90; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;988
18:53:55;138.6; 91.30; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;989
18:53:56;135.7; 86.70; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;990
18:53:57;140.3; 91.40; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;991
18:53:58;137.9; 89.40; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;992
18:53:59;137.1; 84.50; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;993
18:54:00;137.0; 93.70; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;994
18:54:01;141.2; 93.90; 40.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;995
18:54:02;133.1; 90.30; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;996
18:54:03;135.8; 91.00; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;997
18:54:04;137.6; 88.40; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;998
18:54:05;137.2; 86.90; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;999
18:54:06;139.5; 89.60; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1000
18:54:07;132.7; 89.40; 41.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1001
18:54:08;141.7; 84.30; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1002
18:54:09;137.4; 92.10; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1003
18:54:10;135.8; 93.10; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1004
18:54:11;135.7; 86.70; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1005
18:54:12;133.3; 85.30; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1006
18:54:13;133.2; 88.80; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1007
18:54:14;134.9; 91.50; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1008
18:54:15;140.2; 90.90; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1009
18:54:16;137.1; 92.80; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1010
18:54:17;135.4; 90.00; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1011
18:54:18;134.9; 85.00; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1012
18:54:19;132.3; 86.10; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1013
18:54:20;138.0; 85.80; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1014
18:54:21;136.5; 88.80; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1015
18:54:22;134.5; 92.60; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1016
18:54:23;136.7; 89.80; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1017
18:54:24;135.0; 91.40; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1018
18:54:25;136.9; 89.80; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1019
18:54:26;133.4; 84.10; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1020
18:54:27;136.5; 88.80; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1021
18:54:28;132.4; 90.80; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1022
18:54:29;133.2; 86.10; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1023
18:54:30;133.1; 90.30; 39.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1024
18:54:31;132.2; 91.30; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1025
18:54:32;139.2; 89.70; 40.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1026
18:54:33;134.9; 90.30; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1027
18:54:34;138.7; 85.00; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1028
18:54:35;141.8; 89.80; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1029
18:54:36;139.5; 86.60; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1030
18:54:37;138.6; 84.20; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1031
18:54:38;141.9; 87.00; 39.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1032
18:54:39;132.2; 90.20; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1033
18:54:40;133.5; 89.70; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1034
18:54:41;141.1; 92.20; 41.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1035
18:54:42;139.2; 91.40; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1036
18:54:43;133.7; 91.10; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1037
18:54:44;138.7; 89.60; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1038
18:54:45;137.9; 84.80; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1039
18:54:46;137.0; 90.90; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1040
18:54:47;136.5; 94.00; 39.90;HR_TOO_HIGH|TEMP_TOO_HIGH;1041
18:54:48;132.1; 89.10; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1042
18:54:49;132.1; 86.10; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1043
18:54:50;132.2; 93.70; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1044
18:54:51;140.0; 89.10; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1045
18:54:52;134.6; 90.10; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1046
18:54:53;138.9; 91.20; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1047
18:54:54;135.2; 84.90; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1048
18:54:55;139.1; 87.20; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1049
18:54:56;134.6; 85.10; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1050
18:54:57;139.3; 89.90; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1051
18:54:58;139.1; 93.50; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1052
18:54:59;132.5; 90.50; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1053
18:55:00;137.1; 91.90; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1054
18:55:01;136.1; 93.90; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1055
18:55:02;134.2; 84.60; 40.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1056
18:55:03;135.8; 85.10; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1057
18:55:04;136.5; 90.90; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1058
18:55:05;140.4; 85.10; 39.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1059
18:55:06;133.9; 85.90; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1060
18:55:07;138.2; 93.90; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1061
18:55:08;135.2; 91.30; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1062
18:55:09;133.7; 85.80; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1063
18:55:10;138.9; 84.40; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1064
18:55:11;141.3; 88.90; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1065
18:55:12;135.2; 84.30; 40.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1066
18:55:13;135.9; 86.00; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1067
18:55:14;135.9; 86.20; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1068
18:55:15;138.5; 88.30; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1069
18:55:16;133.2; 87.10; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1070
18:55:17;135.1; 91.10; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1071
18:55:18;139.8; 92.90; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1072
18:55:19;140.8; 88.60; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1073
18:55:20;134.8; 88.50; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1074
18:55:21;136.2; 93.80; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1075
18:55:22;135.2; 86.90; 41.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1076
18:55:23;135.7; 89.90; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1077
18:55:24;135.7; 93.50; 39.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1078
18:55:25;139.7; 85.50; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1079
18:55:26;137.3; 87.50; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1080
18:55:27;132.9; 87.10; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1081
18:55:28;134.2; 88.60; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1082
18:55:29;136.6; 85.50; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1083
18:55:30;136.6; 87.60; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1084
18:55:31;133.7; 84.00; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1085
18:55:32;139.5; 86.50; 40.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1086
18:55:33;134.2; 88.10; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1087
18:55:34;137.4; 86.20; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1088
18:55:35;132.8; 84.30; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1089
18:55:36;137.6; 93.60; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1090
18:55:37;137.1; 92.40; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1091
18:55:38;135.6; 92.50; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1092
18:55:39;132.6; 84.40; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1093
18:55:40;133.3; 91.90; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1094
18:55:41;136.6; 85.90; 41.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1095
18:55:42;136.5; 88.60; 41.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1096
18:55:43;136.1; 85.40; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1097
18:55:44;139.3; 93.70; 40.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1098
18:55:45;137.6; 93.00; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1099
18:55:46;136.9; 88.50; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1100
18:55:47;141.6; 88.70; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1101
18:55:48;136.1; 85.10; 42.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1102
18:55:49;137.2; 87.20; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1103
18:55:50;136.0; 92.00; 40.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1104
18:55:51;137.1; 87.10; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1105
18:55:52;133.4; 93.00; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1106
18:55:53;140.4; 90.70; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1107
18:55:54;132.2; 87.80; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1108
18:55:55;137.0; 85.00; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1109
18:55:56;141.1; 89.70; 40.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1110
18:55:57;134.9; 84.60; 39.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1111
18:55:58;134.5; 90.30; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1112
18:55:59;133.7; 89.50; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1113
18:56:00;138.9; 88.80; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1114
18:56:01;136.3; 87.50; 41.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1115
18:56:02;140.0; 89.10; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1116
18:56:03;139.2; 87.50; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1117
18:56:04;132.6; 84.00; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1118
18:56:05;135.6; 90.30; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1119
18:56:06;141.3; 93.70; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1120
18:56:07;138.5; 86.20; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1121
18:56:08;133.0; 87.70; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1122
18:56:09;138.9; 86.10; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1123
18:56:10;133.8; 91.20; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1124
18:56:11;141.1; 92.70; 41.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1125
18:56:12;139.0; 86.70; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1126
18:56:13;139.0; 88.90; 41.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1127
18:56:14;139.7; 92.20; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1128
18:56:15;142.0; 88.50; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1129
18:56:16;135.8; 85.20; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1130
18:56:17;134.9; 88.50; 40.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1131
18:56:18;132.9; 90.50; 41.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1132
18:56:19;134.0; 88.40; 39.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1133
18:56:20;135.8; 86.50; 41.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1134
18:56:21;138.5; 88.00; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1135
18:56:22;136.6; 88.50; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1136
18:56:23;138.6; 90.60; 39.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1137
18:56:24;141.0; 92.10; 40.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1138
18:56:25;140.6; 91.70; 40.60;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1139
18:56:26;138.6; 84.10; 39.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1140
18:56:27;141.5; 92.50; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1141
18:56:28;140.6; 85.00; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1142
18:56:29;133.3; 88.50; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1143
18:56:30;135.5; 88.70; 40.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1144
18:56:31;135.5; 89.00; 39.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1145
18:56:32;141.1; 91.80; 41.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1146
18:56:33;141.1; 88.60; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1147
18:56:34;134.0; 87.50; 40.70;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1148
18:56:35;134.7; 90.00; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1149
18:56:36;135.0; 86.90; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1150
18:56:37;141.1; 93.10; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1151
18:56:38;135.5; 89.20; 39.90;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1152
18:56:39;133.7; 93.50; 40.80;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1153
18:56:40;135.1; 86.90; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1154
18:56:41;133.8; 87.90; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1155
18:56:42;141.4; 85.00; 39.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1156
18:56:43;137.5; 85.50; 40.50;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1157
18:56:44;141.5; 89.20; 39.40;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1158
18:56:45;142.0; 92.80; 41.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1159
18:56:46;137.1; 86.90; 39.20;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1160
18:56:47;141.0; 84.30; 39.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1161
18:56:48;138.6; 84.10; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1162
18:56:49;138.4; 93.90; 39.00;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1163
18:56:50;135.8; 86.00; 40.30;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1164
18:56:51;136.0; 86.50; 40.10;HR_TOO_HIGH|SPO2_TOO_LOW|TEMP_TOO_HIGH;1165
